Host_Id,Name,Neighbourhood ,Property_Type,Review_Scores_Rating_bin,Room_Type,Zipcode,Beds,Number_of_Records,Number_Of_Reviews,Price
40426813,K's B & B,Queens,Apartment,0,Entire home/apt,11412,2,1,0,100
40420180,Huge full apartment close to all!,Queens,Apartment,0,Entire home/apt,11435,1,1,0,80
40428413,Serenity Now at Rosie's Beach House,Queens,Apartment,0,Entire home/apt,11692,2,1,1,140
40371157,The Wielingen,Bronx,Apartment,95,Private room,10456,1,1,8,60
40361735,Apartment #1 - Room #1,Brooklyn,Apartment,0,Private room,11203,2,1,0,50
40361735,Apartment #1 - Room #2,Brooklyn,Apartment,0,Private room,11203,1,1,0,50
40361735,Apartment #1 - Room #3,Brooklyn,Apartment,0,Private room,11203,1,1,0,65
40361735,Supreme Clean! 1br in BK - Room 1,Brooklyn,Apartment,0,Private room,11203,2,1,0,50
40361735,Supreme Clean! 1br in BK - Room 2,Brooklyn,Apartment,0,Private room,11203,1,1,0,50
40361735,Supreme Clean! 1br in BK - Room 3,Brooklyn,Apartment,0,Private room,11203,1,1,0,65
40404813,Shared Apartment to share,Brooklyn,Apartment,0,Private room,11226,1,1,0,100
40386224,Beautiful Room-August Only,Brooklyn,Apartment,100,Private room,11238,1,1,3,58
40425776,Prospect Heights|450sf|private bath,Brooklyn,Apartment,0,Private room,11238,1,1,0,79
40425528,Room in the heart of Williamsburg,Brooklyn,Apartment,0,Private room,11249,1,1,0,60
40428881,Private Room in Williamsburg Loft,Brooklyn,Apartment,0,Private room,11249,1,1,0,79
40440395,Private Room in Williamsbburg,Brooklyn,Apartment,100,Private room,11249,1,1,1,73
40396572,Spacious Gem in Park Slope,Brooklyn,House,0,Private room,11215,1,1,0,100
40437618,Spacious Private Room,Brooklyn,Loft,0,Private room,11206,1,1,0,80
40442617,Stay Town Apartment,Manhattan,Apartment,100,Private room,10009,1,1,1,69
40336959,short rent  for 8.1 to 8.31,Manhattan,Apartment,0,Private room,10027,1,1,0,40
40406590,Lovely sunny room with river views,Manhattan,Apartment,0,Private room,10032,1,1,0,60
40439772,Airy Basement Apartment,Manhattan,Apartment,95,Private room,10033,1,1,4,45
40436170,Beautiful Duplex with Backyard,Queens,Apartment,0,Private room,11102,1,1,0,70
40433262,"Room in Queens,15min to Manhattan",Queens,Apartment,0,Private room,11104,1,1,0,65
40386638,Clean/Small Bedroom,Queens,Apartment,0,Private room,11432,1,1,0,60
40391678,Brooklyn Living room and kitchen.,Brooklyn,Apartment,0,Shared room,11213,1,1,0,50
40438790,Men's room in the Guesthouse,Brooklyn,Bed & Breakfast,100,Shared room,11235,6,1,1,35
40437618,Evergreen bunk/free breakfast/view,Brooklyn,Loft,80,Shared room,11206,1,1,1,40
40437618,Ingraham bunk/free breakfast/window,Brooklyn,Loft,100,Shared room,11206,1,1,1,40
40437618,Knickerbocker bunk/view/breakfast,Brooklyn,Loft,100,Shared room,11206,1,1,1,45
40437618,Willow bunk/free breakfast/view,Brooklyn,Loft,90,Shared room,11206,1,1,2,40
40483450,2 Bedroom in Ditmas Park,Brooklyn,Apartment,0,Entire home/apt,11226,3,1,0,130
40536602,Cozy 1 bdrm with balcony,Brooklyn,Apartment,0,Entire home/apt,11230,1,1,0,58
40524757,Luxury Apartment on Wall Street,Manhattan,Apartment,0,Entire home/apt,10005,1,1,0,300
40524757,Wall Street Luxury Apartment,Manhattan,Apartment,0,Entire home/apt,10005,1,1,0,300
40522236,Stunning views famous architect,Manhattan,Apartment,0,Entire home/apt,10007,3,1,0,480
40542562,Brownstone near Times Square,Manhattan,Apartment,100,Entire home/apt,10019,2,1,2,225
40542562,True Brownstone in Heart of City,Manhattan,Apartment,0,Entire home/apt,10019,3,1,0,375
40501696,Large one bed - Upper East,Manhattan,Apartment,0,Entire home/apt,10028,1,1,0,180
40448425,Cozy studio apartment in W Harlem.,Manhattan,Apartment,0,Entire home/apt,10030,1,1,0,77
40548594,Spacious pre-war studio,Manhattan,Apartment,0,Entire home/apt,10038,1,1,0,150
40483079,One Bedroom for US Open,Manhattan,Apartment,0,Entire home/apt,10040,1,1,0,100
40543952,PRIVATE 2 BR APT. IN ASTORIA,Queens,Apartment,0,Entire home/apt,11102,2,1,0,150
40458207,Cosmopolitan Manhattan Style Apt,Queens,Apartment,0,Entire home/apt,11374,5,1,0,189
40485624,Clean room in a comfortable flat,Brooklyn,Apartment,0,Private room,11210,1,1,0,85
40520089,Room right by Barclays,Brooklyn,Apartment,100,Private room,11217,1,1,1,149
40533575,Spacious apartment in Greenpoint.,Brooklyn,Apartment,0,Private room,11222,1,1,0,90
12303720,"Brooklyn, Clinton Hill, Private rm",Brooklyn,Apartment,0,Private room,11238,1,1,0,54
40516440,светлая комната с балконом,Brooklyn,House,90,Private room,11235,1,1,2,50
40507331,Corner room w/ spacious deck,Manhattan,Apartment,80,Private room,10003,1,1,1,98
40521777,Private Bedroom in a 2BR (Midtown),Manhattan,Apartment,90,Private room,10016,1,1,3,99
40503855,Midtown East Bedroom Available,Manhattan,Apartment,80,Private room,10022,1,1,1,90
40450224,Room in Upper west side of Harlem,Manhattan,Apartment,0,Private room,10031,1,1,0,100
40509550,'Heaven' Furn BDRM/big close w/Wifi,Manhattan,Apartment,0,Private room,10033,1,1,0,50
40540485,Beautiful Room In Upper East Side,Manhattan,Apartment,95,Private room,10065,1,1,4,97
40637051,Hidden Gem: Kensington Master Suite,Brooklyn,Apartment,0,Entire home/apt,11218,1,1,0,150
40628803,A Greenpoint Gem on Franklin Street,Brooklyn,Apartment,60,Entire home/apt,11222,2,1,1,175
40628803,Spacious*Greenpoint*1 BR Apt!,Brooklyn,Apartment,0,Entire home/apt,11222,2,1,1,125
40628803,Sunny*Spacious*Greenpoint*1 BR Apt!,Brooklyn,Apartment,100,Entire home/apt,11222,2,1,1,125
40633120,Chic 1-BR in heart of east village,Manhattan,Apartment,0,Entire home/apt,10009,2,1,0,130
40608303,Hell's Kitchen! NYC,Manhattan,Apartment,0,Entire home/apt,10019,1,1,0,200
40645778,Spacious two bedroom in NYC,Manhattan,Apartment,0,Entire home/apt,10019,2,1,0,280
40579191,Luxury Building - Lincoln Ctr area,Manhattan,Apartment,100,Entire home/apt,10023,2,1,1,140
40605120,"Large, Sunny, Well-Furnished STUDIO",Manhattan,Apartment,0,Entire home/apt,10029,2,1,0,107
40608098,Beautiful Upper East Side,Manhattan,Apartment,0,Entire home/apt,10029,2,1,0,200
40639121,Newly renovated Apt near beach,Queens,Apartment,100,Entire home/apt,11694,5,1,1,350
40595718,WELCOMING COMFORT 25 MINS TO NY,Queens,House,0,Entire home/apt,11416,1,1,0,100
40583873,Bushwick Bedroom/Mini Art Studio,Brooklyn,Apartment,0,Private room,11207,1,1,0,65
40627027,"Great space close Subway, Bus, Cab",Brooklyn,Apartment,0,Private room,11207,1,1,0,75
40550306,"Bright, Clean, 1/2 Block from Train",Brooklyn,Apartment,100,Private room,11213,1,1,1,50
40637051,Oversized Bedroom for Guests,Brooklyn,Apartment,0,Private room,11218,1,1,0,150
40585961,Large Lower East Side 1 BDR,Manhattan,Apartment,0,Private room,0,1,1,0,85
40613074,Private Room in East Village,Manhattan,Apartment,100,Private room,10009,1,1,2,120
40582178,Private floor of duplex apartment,Manhattan,Apartment,0,Private room,10025,2,1,0,100
40585281,Apartment is in Washington heights,Manhattan,Apartment,0,Private room,10033,1,1,0,200
40606472,Cute and Cozy private bedroom,Manhattan,Apartment,100,Private room,10035,1,1,2,53
40606472,Cute and Cozy private room,Manhattan,Apartment,0,Private room,10035,1,1,0,53
40591396,Come Be A Part of NYC,Queens,Apartment,100,Private room,11101,1,1,2,70
40593980,Cutest kitty lives here by JFK,Queens,Apartment,60,Private room,11435,3,1,1,50
40609434,A room in Rockaway Beach,Queens,House,0,Private room,11693,1,1,0,75
40692305,"Bright, Hip Williamsburg apartment.",Brooklyn,Apartment,80,Entire home/apt,11211,3,1,1,199
40732314,"Park Slope gem, Best of Brooklyn",Brooklyn,Apartment,0,Entire home/apt,11217,2,1,0,140
40651081,Large 1000 square feet 5 beds,Brooklyn,Apartment,0,Entire home/apt,11218,4,1,0,200
40739836,Amazing designer Loft,Brooklyn,Apartment,100,Entire home/apt,11249,1,1,5,220
40694422,Luxury Brooklyn Loft & Roof  Spa,Brooklyn,Loft,0,Entire home/apt,11217,2,1,0,500
40726506,1BR Lower East Side Apartment,Manhattan,Apartment,0,Entire home/apt,10002,2,1,0,147
40725526,Perfect studio in Chelsea,Manhattan,Apartment,0,Entire home/apt,10011,1,1,0,155
40707595,"Soho, New York.",Manhattan,Apartment,0,Entire home/apt,10013,1,1,1,510
40693445,One Bedroom Apartment 28th and 2nd,Manhattan,Apartment,80,Entire home/apt,10016,2,1,1,145
40703442,Central Harlem In Style!! 2 bedroom,Manhattan,Apartment,0,Entire home/apt,10027,3,1,0,240
40703442,Harlem's Finest Digs!! Sleeps 5+!!,Manhattan,Apartment,0,Entire home/apt,10027,3,1,0,396
40741349,Large Studio in the Heart of Harlem,Manhattan,Apartment,80,Entire home/apt,10030,1,1,1,120
40692305,Hell's Kitchen apt  in heart of NY,Manhattan,Apartment,100,Entire home/apt,10036,3,1,3,259
40721239,Upper East Side Spacious 1 Bedroom,Manhattan,Apartment,100,Entire home/apt,10128,2,1,3,175
40705287,Sunny room for 2 near Park Slope,Brooklyn,Apartment,80,Private room,11215,1,1,1,85
40693481,Bright room in quiet Brooklyn home,Brooklyn,Apartment,0,Private room,11218,1,1,0,38
40699990,1 Week in HUGE Private Loft Bedroom,Brooklyn,Apartment,0,Private room,11233,1,1,0,60
40722137,Дизайн-квартира 1 спальня сдается,Brooklyn,Apartment,0,Private room,11235,1,1,0,55
40726546,Private Bedroom and Bathroom,Manhattan,Apartment,90,Private room,10003,1,1,5,99
40736347,Huge Room - Historic FiDi Building,Manhattan,Apartment,0,Private room,10006,1,1,0,90
40684968,Sunny Air Conditioned Bedroom,Manhattan,Apartment,100,Private room,10027,1,1,1,60
40703442,Central Harlem Bdrm/Bath and Garden,Manhattan,Apartment,100,Private room,10027,1,1,1,175
40703442,Central Harlem Lofted Bdrm + Garden,Manhattan,Apartment,0,Private room,10027,2,1,0,125
40726640,Arty loft in the middle of Mahattan,Manhattan,Loft,90,Private room,10016,2,1,2,150
40744614,Modern luxury private room in LIC,Queens,Apartment,0,Private room,11101,1,1,0,99
40694772,Spacious furnished room,Queens,Apartment,0,Private room,11365,2,1,0,110
40797212,Lovely apartment in great area,Bronx,Apartment,100,Entire home/apt,10463,1,1,1,79
40803756,Huge & Comfy Bushwick Studio,Brooklyn,Apartment,0,Entire home/apt,11206,2,1,0,125
40789194,Williamsburg Luxury Apartment!,Brooklyn,Apartment,0,Entire home/apt,11211,1,1,0,155
40784273,Charming garden apt in a brownstone,Brooklyn,Apartment,0,Entire home/apt,11233,1,1,0,99
40808759,Specious 2Br with Outdoor Space,Brooklyn,Apartment,0,Entire home/apt,11237,1,1,0,135
40781767,Morningside Heights 3rd fl. walkup,Manhattan,Apartment,100,Entire home/apt,10025,1,1,1,108
40788441,Spacious 1 bedroom apt in Manhattan,Manhattan,Apartment,0,Entire home/apt,10032,1,1,0,150
40806695,Cozy Fun 2BR near Times Square,Manhattan,Apartment,65,Entire home/apt,10036,4,1,3,320
40816703,Spacious and Cozy 1 Bedroom Apmt.,Manhattan,Apartment,80,Entire home/apt,10039,2,1,1,120
40818755,Large Charming Greenwich Studio,Manhattan,House,0,Entire home/apt,10003,2,1,0,295
40812784,"Queens, Sunnyside, NY, USA",Queens,Apartment,0,Entire home/apt,11104,2,1,0,120
40821513,"cozy, quiet and charming bedroom",Bronx,Apartment,100,Private room,10453,1,1,4,60
40787449,Cottage by the Bay,Bronx,House,0,Private room,10464,0,1,0,75
40826687,Clean and private bedroom in Wsbg,Brooklyn,Apartment,100,Private room,11206,1,1,1,75
40789536,Cozy room in Bushwick,Brooklyn,Apartment,0,Private room,11237,1,1,0,47
40748684,Large private room by Times Square,Manhattan,Apartment,0,Private room,10036,1,1,0,115
40748414,FiDi高端奢华整洁的家庭公寓,Manhattan,Apartment,0,Private room,10038,1,1,0,128
40748414,Luxury convenient Apt and good view,Manhattan,Apartment,0,Private room,10038,1,1,1,128
40748684,Large shared room by Times Square,Manhattan,Apartment,0,Shared room,10036,1,1,0,75
40905052,"Simple, Spacious Bed Stuy 1 Bedroom",Brooklyn,Apartment,0,Entire home/apt,11216,2,1,0,220
40887199,Best Blocks of Bushwick,Brooklyn,Apartment,0,Entire home/apt,11237,1,1,0,75
40905449,Bright apartment in Lower Manhattan,Manhattan,Apartment,0,Entire home/apt,10006,1,1,0,200
40901245,Cozy Lower East Side Apartment,Manhattan,Apartment,0,Entire home/apt,10009,1,1,0,150
40895919,I Love NY Studio Deluxe,Manhattan,Apartment,100,Entire home/apt,10011,1,1,1,255
40868149,IMMENSE 2BD/2BA Midtown LOFT,Manhattan,Apartment,0,Entire home/apt,10036,4,1,0,450
40907445,Family Fun Quiet 2BR *Times Square*,Manhattan,Apartment,80,Entire home/apt,10036,3,1,1,310
40909368,"Huge Loft in Times Sqaure, 3br/2ba",Manhattan,Apartment,0,Entire home/apt,10036,4,1,0,450
40895933,New Reinvaded 1 Large Bedroom Suite,Manhattan,Apartment,0,Entire home/apt,10128,1,1,0,200
40877319,NY Private Room w/Bath & Parking,Bronx,Apartment,0,Private room,10461,1,1,0,69
40907646,Cozy and Comfortable Bedroom,Brooklyn,Apartment,0,Private room,11230,1,1,0,65
40867860,Room in Bushwhick,Brooklyn,Apartment,0,Private room,11233,1,1,0,60
40883799,Sunny Private BR in Trendy Bushwick,Brooklyn,Apartment,100,Private room,11237,1,1,1,65
40886861,Cozy large private room in loft,Brooklyn,Loft,0,Private room,11237,1,1,0,55
40905106,"GOOD ROOM,VERY CLEAN,TRAIN SAME BLK",Manhattan,Apartment,0,Private room,10029,1,1,0,900
40885545,Bright and Sunny Living Room,Manhattan,Apartment,0,Private room,10030,2,1,0,70
40882494,Homey room in a 3 bedroom NYC apt!,Manhattan,Apartment,100,Private room,10032,1,1,2,40
40890797,Astoria: Directly off the R/M Train,Queens,Apartment,100,Private room,11103,1,1,1,80
40874834,Private Rooms close to Subway/Metro,Queens,Bed & Breakfast,0,Private room,11368,3,1,0,75
40895369,Spacious&comfy by Beach/JFK airport,Queens,Bed & Breakfast,100,Private room,11693,1,1,1,50
40967025,Spacious studio,Brooklyn,Apartment,100,Entire home/apt,11205,1,1,3,99
40994490,"Spacious, Light Filled - 2 BR in BK",Brooklyn,Apartment,0,Entire home/apt,11206,2,1,0,200
40989111,Boutique Brooklyn Living,Brooklyn,Apartment,85,Entire home/apt,11216,1,1,3,75
40958326,Luxury 2 Bedroom Brooklyn apartment,Brooklyn,Apartment,0,Entire home/apt,11233,3,1,0,175
40986198,Apartment for rent in Williamsburg,Brooklyn,Apartment,0,Entire home/apt,11249,2,1,0,169
40975743,A Cozy Autumn Getaway in the EV,Manhattan,Apartment,0,Entire home/apt,10003,1,1,0,175
40929922,21st floor luxory Tribeca apartment,Manhattan,Apartment,100,Entire home/apt,10007,1,1,1,147
40999222,3BEDS~CENTRAL PARK~LUXURY PENTHOUSE,Manhattan,Apartment,0,Entire home/apt,10023,3,1,0,625
40943196,1 BR - Perfect Upper West Location,Manhattan,Apartment,0,Entire home/apt,10024,1,1,0,99
40911249,Large Studio Apt in Heart of Harlem,Manhattan,Apartment,0,Entire home/apt,10031,3,1,0,80
40994574,Full 2-bedroom apartment uptown NYC,Manhattan,Apartment,0,Entire home/apt,10039,2,1,0,170
40911249,"Extra Large Apt in Safe Astoria,NYC",Queens,House,100,Entire home/apt,11102,5,1,1,125
40980239,Cozy Wall ST Appartment available,Manhattan,Apartment,0,Private room,10005,1,1,0,75
40999222,Central Park*MASTER SUITE*Penthouse,Manhattan,Apartment,0,Private room,10023,1,1,0,175
40999222,LUX Corner Suite w/ NYC Skyview,Manhattan,Apartment,0,Private room,10023,1,1,0,130
40999222,LUX Suite ~ Doorman ~ Central Park,Manhattan,Apartment,0,Private room,10023,1,1,0,135
40995200,哥伦比亚大学附近公寓内客厅一间，30美元一天,Manhattan,Apartment,0,Private room,10027,1,1,0,30
40980239,Bright NYC studio,Manhattan,Apartment,0,Private room,10036,1,1,0,175
40911249,"Large Room in Cool&Safe Astoria,NYC",Queens,House,0,Private room,11103,1,1,0,45
41053947,Under the Brooklyn Sun,Brooklyn,Apartment,0,Entire home/apt,11201,1,1,0,185
41112084,Spacious One Bedroom in Fort Greene,Brooklyn,Apartment,0,Entire home/apt,11205,1,1,0,145
41079797,Williamsburg studio apartment,Brooklyn,Apartment,0,Entire home/apt,11211,2,1,0,94
16853124,Ideal Downtown Brooklyn 1 Bedroom,Brooklyn,Apartment,0,Entire home/apt,11217,1,1,0,75
41105505,Great Brooklyn Apt That Sleeps 10!!,Brooklyn,Apartment,100,Entire home/apt,11221,7,1,1,135
41079468,Beautiful & Charming Loft Space,Brooklyn,Loft,0,Entire home/apt,11222,4,1,0,300
41095668,FIFTH AVE. STUDIO,Manhattan,Apartment,0,Entire home/apt,10001,2,1,0,190
41112517,Spacious 1 bd East village & cat!,Manhattan,Apartment,0,Entire home/apt,10003,1,1,0,100
41048203,East Village 2 Bedroom 1 Bath NYC,Manhattan,Apartment,0,Entire home/apt,10009,2,1,0,200
41094794,Charming Gramercy Two Bedroom,Manhattan,Apartment,90,Entire home/apt,10010,2,1,2,225
41101175,"Lovely 1 Bedroom in SoHo, NYC",Manhattan,Apartment,0,Entire home/apt,10013,1,1,0,120
41089640,COZY 1BR in BEST LOCATION,Manhattan,Apartment,0,Entire home/apt,10022,1,1,0,200
41095668,CENTRAL PARK LOVELY 2 BEDROOM,Manhattan,Apartment,0,Entire home/apt,10023,2,1,0,320
41112492,Great 1bd apt in Upper West Side,Manhattan,Apartment,0,Entire home/apt,10023,1,1,0,195
41049217,UWS - Columbia and @CentralParkNYC,Manhattan,Apartment,0,Entire home/apt,10025,3,1,0,200
41059169,Cloud 9 in WILLIAMSBURG BK,Brooklyn,Apartment,0,Private room,11211,1,1,0,90
41059169,Sunlit oasis in WILLIAMSBURG BK,Brooklyn,Apartment,0,Private room,11211,1,1,0,135
41104784,Spacious Williamsburg apartment,Brooklyn,Apartment,100,Private room,11211,1,1,1,70
41100776,1 bedroom in Brooklyn New York,Brooklyn,Apartment,0,Private room,11212,1,1,0,70
41007099,Sunny room with private bath,Brooklyn,Apartment,0,Private room,11213,1,1,0,55
41067010,Large sunny room for 1 Person,Brooklyn,Apartment,0,Private room,11226,1,1,0,65
41065563,"Clean, cozy&sunny, real Brooklyn!",Brooklyn,Bed & Breakfast,95,Private room,11233,1,1,4,45
41105459,Private Room in Townhouse,Brooklyn,House,80,Private room,11216,1,1,2,40
41046343,Private bedroom in Lower East Side,Manhattan,Apartment,0,Private room,10002,1,1,0,70
41047066,Lower East Side Private Room,Manhattan,Apartment,0,Private room,10002,1,1,0,79
41101895,Fidi district Waterview studio,Manhattan,Apartment,0,Private room,10005,2,1,0,150
41082395,One room in 3 bedroom Duplex,Manhattan,Apartment,0,Private room,10016,1,1,0,100
41106580,Private Room in Shared Apartment,Manhattan,Apartment,0,Private room,10016,1,1,0,70
41049256,Upper West Side 15-20 to Times Squa,Manhattan,Apartment,0,Private room,10031,1,1,0,99
41075910,One bedroom with amazing view,Manhattan,Apartment,0,Private room,10031,1,1,0,50
41041997,Sunny Room in the Heart of Harlem,Manhattan,Apartment,0,Private room,10035,1,1,0,120
41095130,"1 room, August 19- sept 6.",Manhattan,Apartment,0,Private room,10040,1,1,0,33
41092124,Raquel Badar,Queens,Apartment,0,Private room,11372,1,1,0,44
41090359,next to major transportation,Queens,Bed & Breakfast,0,Private room,11377,1,1,0,70
41100937,Quiet apartment near beach S.I.NYC,Staten Island,House,80,Private room,10306,1,1,1,35
41177746,SPACIOUS APT WITH AWESOME VIEW!!!!,Bronx,Apartment,0,Entire home/apt,10473,2,1,0,100
41160075,Spacious One Bedroom in Brooklyn,Brooklyn,Apartment,0,Entire home/apt,11201,2,1,0,130
41190629,Quiet Home Away from Home,Brooklyn,Apartment,100,Entire home/apt,11225,1,1,1,70
41186115,1 br in prime area of east village,Manhattan,Apartment,100,Entire home/apt,10003,1,1,1,250
41212164,Greenwich Village 3BR Large Loft,Manhattan,Apartment,0,Entire home/apt,10012,3,1,0,700
